Timestamp,Channel1,Channel2,Channel3
2025-12-18 08:09:16.562,-1.0069579999999998,-0.7870945428571426,-0.8226181999999997
2025-12-18 08:09:17.487,-1.0054273999999999,-0.7858984285714283,-0.8228091999999998
2025-12-18 08:09:18.555,-1.004135799999999,-0.7849414571428563,-0.8227611999999992
2025-12-18 08:09:19.484,-1.0033222285714276,-0.7841520285714277,-0.822857085714285
2025-12-18 08:09:20.535,-1.002126257142856,-0.7839602285714278,-0.8217807999999993
2025-12-18 08:09:21.473,-1.001360742857142,-0.7833141999999992,-0.8210151142857135
2025-12-18 08:09:22.473,-1.0005232571428562,-0.7835535142857135,-0.8216130571428564
2025-12-18 08:09:23.477,-0.9995424285714277,-0.7823812857142849,-0.8211347714285705
2025-12-18 08:09:24.476,-0.9992077142857133,-0.7816876285714278,-0.8204651714285707
2025-12-18 08:09:25.475,-0.9995425142857134,-0.7814247999999993,-0.8209195428571421
2025-12-18 08:09:26.473,-0.9991120571428561,-0.7817118571428565,-0.8208477999999992
2025-12-18 08:09:27.592,-0.9991598857142847,-0.780682885714285,-0.8208956285714277
2025-12-18 08:09:28.473,-0.9995903428571419,-0.780467742857142,-0.8209673714285707
2025-12-18 08:09:29.475,-0.9999729714285706,-0.7808745142857136,-0.8212304285714278
2025-12-18 08:09:30.472,-0.9987772571428561,-0.7801808571428563,-0.8200825428571421
2025-12-18 08:09:31.511,-0.9981554857142848,-0.778936885714285,-0.8201064571428565
2025-12-18 08:09:32.471,-0.9980120857142847,-0.778721742857142,-0.8203695999999993
2025-12-18 08:09:33.473,-0.9977246857142847,-0.7792000285714279,-0.8199387142857135
2025-12-18 08:09:34.473,-0.997676799999999,-0.7797739714285707,-0.8200581428571421
2025-12-18 08:09:35.467,-0.997509199999999,-0.7802522571428564,-0.8201300285714278
2025-12-18 08:09:36.590,-0.9973177428571419,-0.7798217999999992,-0.820178285714285
2025-12-18 08:09:37.475,-0.9976764571428562,-0.7795826571428564,-0.8201064571428565
2025-12-18 08:09:38.592,-0.9979875714285704,-0.7796065714285707,-0.8205609142857135
2025-12-18 08:09:39.592,-0.9976764571428562,-0.7794151714285708,-0.819819142857142
2025-12-18 08:09:40.592,-0.9971741714285705,-0.7794394285714279,-0.8196994285714279
2025-12-18 08:09:41.470,-0.9980117428571419,-0.780587885714285,-0.8202735999999993
2025-12-18 08:09:42.553,-0.9987773428571419,-0.7808030285714279,-0.8200344571428564
2025-12-18 08:09:43.555,-0.9986337714285705,-0.7803484285714278,-0.8199985428571421
2025-12-18 08:09:44.475,-0.998514199999999,-0.7806595428571422,-0.8199626285714278
2025-12-18 08:09:45.550,-0.9984186285714276,-0.7810900857142848,-0.8204174285714277
2025-12-18 08:09:46.475,-0.9981552285714277,-0.7806829714285706,-0.8208957142857136
2025-12-18 08:09:47.591,-0.9971742571428562,-0.7798217142857136,-0.8202018571428563
2025-12-18 08:09:48.475,-0.9960498571428562,-0.7790087142857136,-0.8192686285714278
2025-12-18 08:09:49.591,-0.9964329999999991,-0.778721742857142,-0.8183598857142849
2025-12-18 08:09:50.592,-0.9967918571428561,-0.7792000285714279,-0.8194605142857134
2025-12-18 08:09:51.592,-0.9971982571428561,-0.7797739714285707,-0.8201543714285706
2025-12-18 08:09:52.631,-0.996815199999999,-0.7802522571428564,-0.8204652571428565
2025-12-18 08:09:53.593,-0.997245742857142,-0.7798935428571422,-0.819149542857142
