Timestamp,Channel 1,Channel 2,Channel 3
2025-12-03 06:32:16.222,-0.025955,-0.011722,-0.03349
2025-12-03 06:32:17.193,-0.029304,-0.011722,-0.031816
2025-12-03 06:32:18.217,-0.026792,-0.010884,-0.031816
2025-12-03 06:32:19.193,-0.02763,-0.011722,-0.032653
2025-12-03 06:32:20.315,-0.02763,-0.011722,-0.032653
2025-12-03 06:32:21.215,-0.02763,-0.012559,-0.032653
2025-12-03 06:32:22.254,-0.02763,-0.010047,-0.030979
2025-12-03 06:32:23.215,-0.026792,-0.010884,-0.032653
2025-12-03 06:32:24.246,-0.025955,-0.010884,-0.030979
2025-12-03 06:32:25.215,-0.026792,-0.010884,-0.030979
2025-12-03 06:32:26.209,-0.026792,-0.010047,-0.030141
2025-12-03 06:32:27.209,-0.026792,-0.011722,-0.030979
2025-12-03 06:32:28.205,-0.026792,-0.012559,-0.032653
2025-12-03 06:32:29.205,-0.026792,-0.010884,-0.031816
2025-12-03 06:32:30.206,-0.026792,-0.010884,-0.030141
2025-12-03 06:32:31.205,-0.025955,-0.012559,-0.031816
2025-12-03 06:32:32.206,-0.025955,-0.010884,-0.030979
2025-12-03 06:32:33.218,-0.029304,-0.011722,-0.032653
2025-12-03 06:32:34.254,-0.026792,-0.010884,-0.031816
2025-12-03 06:32:35.253,-0.02763,-0.010047,-0.030979
2025-12-03 06:32:36.215,-0.026792,-0.010884,-0.030979
2025-12-03 06:32:37.212,-0.026792,-0.010884,-0.030979
2025-12-03 06:32:38.216,-0.025955,-0.012559,-0.030141
2025-12-03 06:32:39.214,-0.025955,-0.010047,-0.031816
2025-12-03 06:32:40.215,-0.02763,-0.010047,-0.030979
2025-12-03 06:32:41.213,-0.026792,-0.010884,-0.030141
2025-12-03 06:32:42.213,-0.025955,-0.011722,-0.030979
2025-12-03 06:32:43.215,-0.026792,-0.010884,-0.030979
2025-12-03 06:32:44.215,-0.028467,-0.011722,-0.032653
2025-12-03 06:32:45.214,-0.029304,-0.011722,-0.032653
2025-12-03 06:32:46.213,-0.026792,-0.012559,-0.030979
2025-12-03 06:32:47.213,-0.028467,-0.010884,-0.031816
2025-12-03 06:32:48.216,-0.02763,-0.012559,-0.03349
2025-12-03 06:32:49.213,-0.02763,-0.012559,-0.031816
2025-12-03 06:32:50.214,-0.028467,-0.010047,-0.030979
2025-12-03 06:32:51.215,-0.026792,-0.00921,-0.030979
2025-12-03 06:32:52.212,-0.02763,-0.010884,-0.030979
2025-12-03 06:32:53.216,-0.02763,-0.011722,-0.032653
2025-12-03 06:32:54.255,-0.026792,-0.012559,-0.030979
2025-12-03 06:32:55.213,-0.02763,-0.010047,-0.031816
2025-12-03 06:32:56.216,-0.025955,-0.010047,-0.030141
2025-12-03 06:32:57.216,-0.02763,-0.010884,-0.031816
2025-12-03 06:32:58.215,-0.026792,-0.014233,-0.030979
2025-12-03 06:32:59.216,-0.026792,-0.011722,-0.030979
2025-12-03 06:33:00.213,-0.026792,-0.010884,-0.031816
2025-12-03 06:33:01.215,-0.02763,-0.012559,-0.031816
2025-12-03 06:33:02.215,-0.026792,-0.013396,-0.030979
2025-12-03 06:33:03.212,-0.029304,-0.011722,-0.030979
2025-12-03 06:33:04.216,-0.026792,-0.011722,-0.031816
2025-12-03 06:33:05.254,-0.02763,-0.012559,-0.030979
2025-12-03 06:33:06.213,-0.02763,-0.010884,-0.031816
2025-12-03 06:33:07.213,-0.02763,-0.012559,-0.030979
2025-12-03 06:33:08.216,-0.02763,-0.011722,-0.031816
2025-12-03 06:33:09.213,-0.029304,-0.012559,-0.034328
2025-12-03 06:33:10.213,-0.02763,-0.012559,-0.03349
2025-12-03 06:33:11.206,-0.026792,-0.011722,-0.030141
2025-12-03 06:33:12.205,-0.02763,-0.012559,-0.032653
