Timestamp,Channel1,Channel2,Channel3
2026-01-20 08:40:14.252,-0.8769676857142847,-0.3196889714285711,-0.2663196285714283
2026-01-20 08:40:15.272,-0.8769676857142847,-0.3196889714285711,-0.2663196285714283
2026-01-20 08:40:16.253,-0.8769676857142847,-0.3196889714285711,-0.2663196285714283
2026-01-20 08:40:17.270,-0.8675662857142848,-0.3196889714285711,-0.2663196285714283
2026-01-20 08:40:18.247,-0.8620887428571421,-0.318827914285714,-0.2663196285714283
2026-01-20 08:40:19.320,-0.8582134571428564,-0.3189237999999997,-0.26521948571428544
2026-01-20 08:40:20.245,-0.854002885714285,-0.31942608571428543,-0.26409525714285687
2026-01-20 08:40:21.246,-0.8523043999999992,-0.31880365714285686,-0.263472914285714
2026-01-20 08:40:22.245,-0.8505582857142849,-0.3188754857142854,-0.26375997142857116
2026-01-20 08:40:23.245,-0.8485250285714278,-0.3189951999999997,-0.2631622571428569
2026-01-20 08:40:24.248,-0.846348142857142,-0.3191627999999997,-0.2633060285714283
2026-01-20 08:40:25.246,-0.8454869714285705,-0.3193542571428568,-0.26273179999999974
2026-01-20 08:40:26.245,-0.8449607142857135,-0.31913911428571395,-0.26258825714285683
2026-01-20 08:40:27.243,-0.8455108857142849,-0.318253714285714,-0.26151168571428546
2026-01-20 08:40:28.245,-0.8460374285714277,-0.31760768571428544,-0.26165525714285687
2026-01-20 08:40:29.248,-0.8464438857142849,-0.3179663999999997,-0.2620139714285712
2026-01-20 08:40:30.244,-0.8461091714285706,-0.318588514285714,-0.2619900571428569
2026-01-20 08:40:31.245,-0.8453674857142849,-0.3197130571428568,-0.2625161714285712
2026-01-20 08:40:32.243,-0.8443386857142849,-0.3197608857142854,-0.2626835714285712
2026-01-20 08:40:33.245,-0.8435970857142849,-0.3192341999999997,-0.26306619999999975
2026-01-20 08:40:34.241,-0.8423771999999993,-0.31830119999999973,-0.26199005714285695
2026-01-20 08:40:35.247,-0.8402005999999992,-0.31803822857142827,-0.2615356857142855
2026-01-20 08:40:36.247,-0.8383824285714276,-0.31775125714285685,-0.26136828571428544
2026-01-20 08:40:37.245,-0.8373536285714278,-0.31782299999999974,-0.261942314285714
2026-01-20 08:40:38.245,-0.837544942857142,-0.31775125714285685,-0.261152714285714
2026-01-20 08:40:39.245,-0.8390282857142849,-0.3181099714285711,-0.26105699999999976
2026-01-20 08:40:40.250,-0.837928142857142,-0.31822954285714256,-0.26065017142857116
2026-01-20 08:40:41.245,-0.8372583142857135,-0.3181099714285711,-0.2606265428571426
2026-01-20 08:40:42.245,-0.8375215999999992,-0.3178947428571426,-0.26146368571428547
2026-01-20 08:40:43.245,-0.8382390285714277,-0.3173207999999997,-0.26167891428571405
2026-01-20 08:40:44.245,-0.8381432285714278,-0.31672294285714253,-0.2622047999999998
2026-01-20 08:40:45.244,-0.8382865142857134,-0.31684251428571397,-0.26153534285714264
2026-01-20 08:40:46.245,-0.8381190571428563,-0.31775125714285685,-0.2620379714285712
2026-01-20 08:40:47.243,-0.8369945714285705,-0.31775125714285685,-0.261440114285714
2026-01-20 08:40:48.245,-0.8383342857142848,-0.31677077142857113,-0.261152714285714
2026-01-20 08:40:49.246,-0.8391235999999991,-0.31693817142857106,-0.2612721428571426
2026-01-20 08:40:50.246,-0.8384060285714277,-0.318014314285714,-0.26134402857142836
2026-01-20 08:40:51.245,-0.8373534571428563,-0.31775922857142824,-0.2615357714285712
2026-01-20 08:40:52.246,-0.8350573428571421,-0.31750414285714257,-0.2608183428571426
2026-01-20 08:40:53.246,-0.8349137142857135,-0.31724905714285684,-0.2605309428571426
2026-01-20 08:40:54.250,-0.835248742857142,-0.31672294285714253,-0.26069819999999977
2026-01-20 08:40:55.246,-0.8361096571428563,-0.31698599999999966,-0.26129619999999976
