Timestamp,Channel 1,Channel 2,Channel 3
2025-12-11 07:09:08.416,-1.897729,-1.897729,-1.896892
2025-12-11 07:09:09.436,-1.896892,-1.896892,-1.896892
2025-12-11 07:09:10.362,-1.897729,-1.897729,-1.898566
2025-12-11 07:09:11.433,-1.896892,-1.897729,-1.896892
2025-12-11 07:09:12.358,-1.897729,-1.897729,-1.898566
2025-12-11 07:09:13.374,-1.898566,-1.898566,-1.899403
2025-12-11 07:09:14.373,-1.898566,-1.898566,-1.897729
2025-12-11 07:09:15.374,-1.898566,-1.898566,-1.896892
2025-12-11 07:09:16.373,-1.897729,-1.896892,-1.897729
2025-12-11 07:09:17.374,-1.897729,-1.898566,-1.898566
2025-12-11 07:09:18.373,-1.898566,-1.898566,-1.896892
2025-12-11 07:09:19.374,-1.897729,-1.897729,-1.896892
2025-12-11 07:09:20.374,-1.897729,-1.896892,-1.897729
2025-12-11 07:09:21.374,-1.898566,-1.897729,-1.897729
2025-12-11 07:09:22.374,-1.897729,-1.898566,-1.896892
2025-12-11 07:09:23.375,-1.897729,-1.896892,-1.898566
2025-12-11 07:09:24.373,-1.897729,-1.898566,-1.896054
2025-12-11 07:09:25.370,-1.896892,-1.897729,-1.899403
2025-12-11 07:09:26.374,-1.897729,-1.899403,-1.898566
2025-12-11 07:09:27.374,-1.896892,-1.897729,-1.897729
2025-12-11 07:09:28.372,-1.897729,-1.896892,-1.897729
2025-12-11 07:09:29.449,-1.897729,-1.896892,-1.896892
2025-12-11 07:09:30.373,-1.898566,-1.898566,-1.898566
2025-12-11 07:09:31.373,-1.897729,-1.897729,-1.896892
2025-12-11 07:09:32.368,-1.898566,-1.896892,-1.896892
2025-12-11 07:09:33.374,-1.898566,-1.897729,-1.898566
2025-12-11 07:09:34.373,-1.897729,-1.897729,-1.899403
2025-12-11 07:09:35.374,-1.897729,-1.898566,-1.897729
2025-12-11 07:09:36.411,-1.898566,-1.898566,-1.899403
2025-12-11 07:09:37.373,-1.898566,-1.897729,-1.897729
2025-12-11 07:09:38.368,-1.898566,-1.897729,-1.897729
2025-12-11 07:09:39.373,-1.898566,-1.898566,-1.897729
2025-12-11 07:09:40.374,-1.898566,-1.896892,-1.896892
2025-12-11 07:09:41.374,-1.898566,-1.899403,-1.899403
2025-12-11 07:09:42.371,-1.898566,-1.896892,-1.897729
2025-12-11 07:09:43.373,-1.898566,-1.897729,-1.897729
2025-12-11 07:09:44.372,-1.896892,-1.897729,-1.898566
2025-12-11 07:09:45.374,-1.897729,-1.898566,-1.897729
2025-12-11 07:09:46.375,-1.897729,-1.896892,-1.898566
2025-12-11 07:09:47.373,-1.898566,-1.898566,-1.898566
2025-12-11 07:09:48.375,-1.897729,-1.898566,-1.897729
2025-12-11 07:09:49.373,-1.897729,-1.897729,-1.896892
2025-12-11 07:09:50.374,-1.897729,-1.896892,-1.896892
2025-12-11 07:09:51.370,-1.898566,-1.897729,-1.897729
2025-12-11 07:09:52.375,-1.897729,-1.898566,-1.897729
2025-12-11 07:09:53.375,-1.897729,-1.896892,-1.897729
2025-12-11 07:09:54.373,-1.899403,-1.898566,-1.898566
2025-12-11 07:09:55.373,-1.897729,-1.898566,-1.898566
2025-12-11 07:09:56.374,-1.897729,-1.897729,-1.896892
2025-12-11 07:09:57.372,-1.897729,-1.897729,-1.896892
2025-12-11 07:09:58.375,-1.898566,-1.897729,-1.898566
2025-12-11 07:09:59.373,-1.896892,-1.898566,-1.897729
2025-12-11 07:10:00.374,-1.897729,-1.897729,-1.897729
2025-12-11 07:10:01.374,-1.897729,-1.897729,-1.897729
2025-12-11 07:10:02.375,-1.897729,-1.898566,-1.897729
2025-12-11 07:10:03.373,-1.898566,-1.897729,-1.897729
2025-12-11 07:10:04.408,-1.897729,-1.898566,-1.897729
2025-12-11 07:10:05.375,-1.897729,-1.897729,-1.898566
2025-12-11 07:10:06.375,-1.899403,-1.898566,-1.897729
2025-12-11 07:10:07.374,-1.897729,-1.898566,-1.898566
2025-12-11 07:10:08.373,-1.899403,-1.898566,-1.897729
2025-12-11 07:10:09.373,-1.898566,-1.898566,-1.899403
2025-12-11 07:10:10.372,-1.897729,-1.897729,-1.898566
2025-12-11 07:10:11.375,-1.896892,-1.896892,-1.897729
2025-12-11 07:10:12.373,-1.897729,-1.897729,-1.898566
2025-12-11 07:10:13.375,-1.896892,-1.898566,-1.897729
2025-12-11 07:10:14.375,-1.897729,-1.897729,-1.897729
2025-12-11 07:10:15.375,-1.897729,-1.897729,-1.897729
2025-12-11 07:10:16.374,-1.897729,-1.899403,-1.897729
2025-12-11 07:10:17.368,-1.898566,-1.898566,-1.897729
2025-12-11 07:10:18.376,-1.896892,-1.897729,-1.897729
2025-12-11 07:10:19.374,-1.897729,-1.897729,-1.896892
2025-12-11 07:10:20.374,-1.896892,-1.897729,-1.897729
2025-12-11 07:10:21.375,-1.898566,-1.898566,-1.897729
2025-12-11 07:10:22.376,-1.897729,-1.897729,-1.897729
2025-12-11 07:10:23.374,-1.898566,-1.898566,-1.897729
2025-12-11 07:10:24.374,-1.897729,-1.897729,-1.897729
2025-12-11 07:10:25.376,-1.896892,-1.898566,-1.896892
2025-12-11 07:10:26.375,-1.897729,-1.898566,-1.896892
2025-12-11 07:10:27.374,-1.897729,-1.897729,-1.898566
2025-12-11 07:10:28.375,-1.898566,-1.897729,-1.897729
2025-12-11 07:10:29.374,-1.896892,-1.897729,-1.897729
2025-12-11 07:10:30.368,-1.898566,-1.896892,-1.896892
2025-12-11 07:10:31.374,-1.897729,-1.897729,-1.897729
2025-12-11 07:10:32.370,-1.899403,-1.897729,-1.898566
2025-12-11 07:10:33.374,-1.897729,-1.897729,-1.898566
2025-12-11 07:10:34.374,-1.897729,-1.897729,-1.898566
2025-12-11 07:10:35.375,-1.897729,-1.896054,-1.897729
2025-12-11 07:10:36.372,-1.897729,-1.896892,-1.897729
2025-12-11 07:10:37.369,-1.898566,-1.898566,-1.898566
2025-12-11 07:10:38.373,-1.897729,-1.897729,-1.897729
2025-12-11 07:10:39.375,-1.896892,-1.898566,-1.897729
2025-12-11 07:10:40.373,-1.896892,-1.897729,-1.898566
2025-12-11 07:10:41.372,-1.898566,-1.899403,-1.898566
2025-12-11 07:10:42.376,-1.897729,-1.898566,-1.897729
2025-12-11 07:10:43.370,-1.897729,-1.897729,-1.897729
2025-12-11 07:10:44.377,-1.897729,-1.898566,-1.897729
2025-12-11 07:10:45.488,-1.896892,-1.897729,-1.897729
2025-12-11 07:10:46.375,-1.897729,-1.896892,-1.898566
2025-12-11 07:10:47.375,-1.897729,-1.897729,-1.898566
2025-12-11 07:10:48.374,-1.898566,-1.898566,-1.898566
2025-12-11 07:10:49.373,-1.897729,-1.898566,-1.898566
2025-12-11 07:10:50.375,-1.897729,-1.898566,-1.897729
2025-12-11 07:10:51.373,-1.898566,-1.897729,-1.897729
2025-12-11 07:10:52.375,-1.898566,-1.898566,-1.898566
2025-12-11 07:10:53.374,-1.897729,-1.896892,-1.896892
2025-12-11 07:10:54.374,-1.898566,-1.897729,-1.897729
2025-12-11 07:10:55.377,-1.896892,-1.897729,-1.897729
2025-12-11 07:10:56.374,-1.897729,-1.897729,-1.897729
2025-12-11 07:10:57.377,-1.898566,-1.897729,-1.896892
2025-12-11 07:10:58.377,-1.896892,-1.897729,-1.897729
2025-12-11 07:10:59.374,-1.896892,-1.897729,-1.896892
2025-12-11 07:11:00.377,-1.898566,-1.897729,-1.897729
2025-12-11 07:11:01.377,-1.898566,-1.896892,-1.897729
2025-12-11 07:11:02.370,-1.897729,-1.897729,-1.898566
2025-12-11 07:11:03.377,-1.896892,-1.898566,-1.898566
2025-12-11 07:11:04.375,-1.898566,-1.897729,-1.897729
2025-12-11 07:11:05.375,-1.897729,-1.897729,-1.898566
2025-12-11 07:11:06.375,-1.896892,-1.897729,-1.897729
2025-12-11 07:11:07.377,-1.898566,-1.897729,-1.898566
2025-12-11 07:11:08.374,-1.897729,-1.897729,-1.898566
2025-12-11 07:11:09.370,-1.897729,-1.898566,-1.898566
2025-12-11 07:11:10.377,-1.896892,-1.896054,-1.896054
2025-12-11 07:11:11.370,-1.897729,-1.897729,-1.897729
2025-12-11 07:11:12.377,-1.896892,-1.898566,-1.896892
2025-12-11 07:11:13.377,-1.898566,-1.898566,-1.897729
2025-12-11 07:11:14.369,-1.898566,-1.897729,-1.897729
2025-12-11 07:11:15.374,-1.898566,-1.899403,-1.898566
2025-12-11 07:11:16.378,-1.898566,-1.898566,-1.898566
2025-12-11 07:11:17.373,-1.897729,-1.896892,-1.896892
2025-12-11 07:11:18.378,-1.897729,-1.897729,-1.897729
2025-12-11 07:11:19.377,-1.898566,-1.898566,-1.896892
2025-12-11 07:11:20.377,-1.897729,-1.899403,-1.897729
2025-12-11 07:11:21.377,-1.897729,-1.897729,-1.896892
2025-12-11 07:11:22.376,-1.896892,-1.898566,-1.897729
2025-12-11 07:11:23.376,-1.897729,-1.898566,-1.898566
2025-12-11 07:11:24.371,-1.897729,-1.897729,-1.897729
2025-12-11 07:11:25.375,-1.897729,-1.897729,-1.898566
2025-12-11 07:11:26.378,-1.899403,-1.900241,-1.897729
2025-12-11 07:11:27.376,-1.898566,-1.897729,-1.897729
2025-12-11 07:11:28.375,-1.898566,-1.897729,-1.898566
2025-12-11 07:11:29.376,-1.898566,-1.898566,-1.897729
