Timestamp,Channel 1,Channel 2,Channel 3
2025-12-10 07:32:03.653,-1.861224,-1.861224,-1.862062
2025-12-10 07:32:04.617,-1.861224,-1.862062,-1.862062
2025-12-10 07:32:05.643,-1.862062,-1.861224,-1.862062
2025-12-10 07:32:06.621,-1.862899,-1.862062,-1.862062
2025-12-10 07:32:07.642,-1.861224,-1.862899,-1.862062
2025-12-10 07:32:08.622,-1.862062,-1.862062,-1.862062
2025-12-10 07:32:09.622,-1.862899,-1.860387,-1.861224
2025-12-10 07:32:10.620,-1.862062,-1.862062,-1.862899
2025-12-10 07:32:11.658,-1.861224,-1.862899,-1.862062
2025-12-10 07:32:12.621,-1.862062,-1.862062,-1.862062
2025-12-10 07:32:13.621,-1.862062,-1.862062,-1.862062
2025-12-10 07:32:14.621,-1.862062,-1.862062,-1.862062
2025-12-10 07:32:15.622,-1.861224,-1.862062,-1.861224
2025-12-10 07:32:16.621,-1.861224,-1.861224,-1.862899
2025-12-10 07:32:17.618,-1.862899,-1.862062,-1.862062
2025-12-10 07:32:18.621,-1.861224,-1.862062,-1.862062
2025-12-10 07:32:19.621,-1.862899,-1.862062,-1.862899
2025-12-10 07:32:20.621,-1.862062,-1.862062,-1.862062
2025-12-10 07:32:21.621,-1.861224,-1.862899,-1.862062
2025-12-10 07:32:22.620,-1.862062,-1.862062,-1.862062
2025-12-10 07:32:23.620,-1.862062,-1.862062,-1.861224
2025-12-10 07:32:24.621,-1.862899,-1.862062,-1.862062
2025-12-10 07:32:25.622,-1.862062,-1.862062,-1.862899
2025-12-10 07:32:26.622,-1.861224,-1.861224,-1.862062
2025-12-10 07:32:27.620,-1.862062,-1.862899,-1.861224
2025-12-10 07:32:28.621,-1.862899,-1.862062,-1.861224
2025-12-10 07:32:29.620,-1.861224,-1.862899,-1.862899
2025-12-10 07:32:30.620,-1.862062,-1.862899,-1.861224
2025-12-10 07:32:31.620,-1.861224,-1.862062,-1.862062
2025-12-10 07:32:32.619,-1.862899,-1.861224,-1.862062
2025-12-10 07:32:33.621,-1.862899,-1.862899,-1.862899
2025-12-10 07:32:34.622,-1.862062,-1.860387,-1.861224
2025-12-10 07:32:35.621,-1.862062,-1.862062,-1.861224
2025-12-10 07:32:36.620,-1.862899,-1.862062,-1.862899
2025-12-10 07:32:37.621,-1.862062,-1.862899,-1.861224
2025-12-10 07:32:38.622,-1.862062,-1.862899,-1.862062
2025-12-10 07:32:39.661,-1.862062,-1.862899,-1.862062
2025-12-10 07:32:40.620,-1.862899,-1.862899,-1.862062
2025-12-10 07:32:41.621,-1.862062,-1.861224,-1.861224
2025-12-10 07:32:42.621,-1.862062,-1.862062,-1.862062
2025-12-10 07:32:43.622,-1.861224,-1.861224,-1.861224
2025-12-10 07:32:44.622,-1.861224,-1.862899,-1.862062
2025-12-10 07:32:45.619,-1.861224,-1.862899,-1.861224
2025-12-10 07:32:46.619,-1.862062,-1.862062,-1.862062
2025-12-10 07:32:47.620,-1.862062,-1.861224,-1.861224
2025-12-10 07:32:48.619,-1.860387,-1.861224,-1.861224
2025-12-10 07:32:49.622,-1.862899,-1.862062,-1.862062
2025-12-10 07:32:50.622,-1.862899,-1.861224,-1.862062
2025-12-10 07:32:51.622,-1.861224,-1.862062,-1.862062
2025-12-10 07:32:52.621,-1.862062,-1.861224,-1.861224
2025-12-10 07:32:53.622,-1.862062,-1.861224,-1.861224
2025-12-10 07:32:54.620,-1.862062,-1.862062,-1.862899
2025-12-10 07:32:55.622,-1.861224,-1.862062,-1.862062
2025-12-10 07:32:56.622,-1.862062,-1.862062,-1.861224
2025-12-10 07:32:57.621,-1.862899,-1.861224,-1.862062
2025-12-10 07:32:58.621,-1.862062,-1.861224,-1.860387
2025-12-10 07:32:59.621,-1.861224,-1.861224,-1.862899
2025-12-10 07:33:00.620,-1.862062,-1.862062,-1.862899
2025-12-10 07:33:01.620,-1.862062,-1.862062,-1.861224
2025-12-10 07:33:02.622,-1.862062,-1.862062,-1.862899
2025-12-10 07:33:03.620,-1.861224,-1.862899,-1.862899
2025-12-10 07:33:04.622,-1.862899,-1.861224,-1.862062
2025-12-10 07:33:05.621,-1.862062,-1.862062,-1.862899
2025-12-10 07:33:06.620,-1.862062,-1.862062,-1.861224
2025-12-10 07:33:07.622,-1.862899,-1.862062,-1.862062
2025-12-10 07:33:08.623,-1.862062,-1.862899,-1.862062
2025-12-10 07:33:09.623,-1.861224,-1.862062,-1.862062
2025-12-10 07:33:10.623,-1.861224,-1.862062,-1.862899
2025-12-10 07:33:11.622,-1.862062,-1.861224,-1.861224
2025-12-10 07:33:12.620,-1.862899,-1.862062,-1.862899
2025-12-10 07:33:13.619,-1.862062,-1.862062,-1.862062
2025-12-10 07:33:14.622,-1.862899,-1.861224,-1.862062
2025-12-10 07:33:15.621,-1.862062,-1.862062,-1.862899
2025-12-10 07:33:16.622,-1.862062,-1.862062,-1.861224
2025-12-10 07:33:17.621,-1.861224,-1.862062,-1.862062
2025-12-10 07:33:18.622,-1.862062,-1.862899,-1.862062
2025-12-10 07:33:19.621,-1.861224,-1.861224,-1.862062
2025-12-10 07:33:20.623,-1.861224,-1.862899,-1.862062
2025-12-10 07:33:21.622,-1.861224,-1.861224,-1.861224
2025-12-10 07:33:22.622,-1.862899,-1.862062,-1.862062
2025-12-10 07:33:23.623,-1.861224,-1.862062,-1.862899
2025-12-10 07:33:24.623,-1.862062,-1.860387,-1.861224
2025-12-10 07:33:25.623,-1.862062,-1.861224,-1.862062
2025-12-10 07:33:26.620,-1.862899,-1.862899,-1.862062
2025-12-10 07:33:27.620,-1.862062,-1.862062,-1.862899
2025-12-10 07:33:28.618,-1.862062,-1.862062,-1.862899
2025-12-10 07:33:29.620,-1.861224,-1.861224,-1.862062
2025-12-10 07:33:30.622,-1.861224,-1.861224,-1.862899
