Timestamp,Channel1,Channel2,Channel3
2025-12-17 08:34:14.214,-1.406259,-1.331743,-1.520126
2025-12-17 08:34:15.228,-1.373605,-1.307462,-1.484123
2025-12-17 08:34:16.209,-1.360209,-1.297415,-1.463192
2025-12-17 08:34:17.235,-1.355186,-1.292391,-1.452308
2025-12-17 08:34:18.255,-1.352674,-1.290717,-1.444772
2025-12-17 08:34:19.224,-1.350162,-1.286531,-1.439749
2025-12-17 08:34:20.225,-1.342627,-1.282344,-1.431376
2025-12-17 08:34:21.226,-1.342627,-1.282344,-1.432214
2025-12-17 08:34:22.227,-1.34179,-1.28067,-1.430539
2025-12-17 08:34:23.226,-1.345139,-1.284019,-1.432214
2025-12-17 08:34:24.227,-1.339278,-1.284856,-1.433888
2025-12-17 08:34:25.227,-1.348488,-1.285693,-1.439749
2025-12-17 08:34:26.265,-1.352674,-1.288205,-1.444772
2025-12-17 08:34:27.227,-1.350162,-1.288205,-1.433888
2025-12-17 08:34:28.223,-1.361884,-0.014736,-1.403747
2025-12-17 08:34:29.299,-1.358535,-0.009712,-1.438912
2025-12-17 08:34:30.224,-1.358535,-1.533522,-1.449796
2025-12-17 08:34:31.341,-1.356023,-0.766593,-1.449796
2025-12-17 08:34:32.222,-1.364396,-1.899403,-1.476588
2025-12-17 08:34:33.223,-1.361047,-1.45147,-1.471565
2025-12-17 08:34:34.222,-1.357698,-1.37528,-1.467378
2025-12-17 08:34:35.227,-1.35686,-1.350162,-1.465704
2025-12-17 08:34:36.220,-1.355186,-1.334254,-1.461518
2025-12-17 08:34:37.266,-1.354349,-1.306625,-1.447284
2025-12-17 08:34:38.225,-1.434725,-1.897729,-1.510916
2025-12-17 08:34:39.226,-1.673344,-1.0454,-1.663297
2025-12-17 08:34:40.225,-1.735301,-0.020597,-1.765442
2025-12-17 08:34:41.226,-1.767954,-0.014736,-1.813166
2025-12-17 08:34:42.220,-1.78135,-1.899403,-1.84247
2025-12-17 08:34:43.227,-1.798932,-1.899403,-1.874286
2025-12-17 08:34:44.226,-1.802282,-1.900241,-1.891031
2025-12-17 08:34:45.227,-1.802282,-1.900241,-1.899403
2025-12-17 08:34:46.224,-1.79977,-1.900241,-1.900241
2025-12-17 08:34:47.224,-1.794746,-1.899403,-1.898566
2025-12-17 08:34:48.259,-1.785536,-1.899403,-1.899403
2025-12-17 08:34:49.227,-1.778838,-1.900241,-1.899403
2025-12-17 08:34:50.345,-1.771303,-1.898566,-1.898566
2025-12-17 08:34:51.225,-1.761256,-1.898566,-1.898566
2025-12-17 08:34:52.226,-1.752883,-1.900241,-1.899403
2025-12-17 08:34:53.227,-1.743673,-1.900241,-1.899403
2025-12-17 08:34:54.266,-1.734464,-1.898566,-1.899403
2025-12-17 08:34:55.219,-1.725254,-1.899403,-1.900241
2025-12-17 08:34:56.181,-1.715207,-1.898566,-1.898566
2025-12-17 08:34:57.260,-1.70516,-1.899403,-1.880147
2025-12-17 08:34:58.187,-1.697624,-1.899403,-1.870937
2025-12-17 08:34:59.299,-1.687577,-1.788885,-1.862564
2025-12-17 08:35:00.300,-1.688414,1.529168,-1.852517
2025-12-17 08:35:01.261,-1.670832,-1.900241,-1.843307
2025-12-17 08:35:02.181,-1.656599,0.054757,-1.821538
2025-12-17 08:35:03.423,-1.646552,-1.898566,-1.839958
2025-12-17 08:35:04.227,-1.636504,-1.899403,-1.824887
2025-12-17 08:35:05.425,-1.628969,-1.900241,-1.81484
2025-12-17 08:35:06.189,-1.622271,-1.899403,-1.807305
2025-12-17 08:35:07.187,-1.613061,-1.675018,-1.797258
2025-12-17 08:35:08.187,-1.6072,-1.592967,-1.786374
2025-12-17 08:35:09.264,-1.599665,-1.54943,-1.779676
2025-12-17 08:35:10.223,-1.589618,-1.520963,-1.770466
2025-12-17 08:35:11.186,-1.579571,-1.502543,-1.760419
2025-12-17 08:35:12.302,-1.572873,-1.485798,-1.752883
2025-12-17 08:35:13.187,-1.5645,-1.473239,-1.744511
2025-12-17 08:35:14.187,-1.556965,-1.467378,-1.73865
2025-12-17 08:35:15.183,-1.54943,-1.453145,-1.730277
2025-12-17 08:35:16.262,-1.541894,-1.441423,-1.723579
2025-12-17 08:35:17.186,-1.534359,-1.431376,-1.714369
2025-12-17 08:35:18.187,-1.529335,-1.424678,-1.708509
2025-12-17 08:35:19.187,-1.520963,-1.898566,-1.695113
2025-12-17 08:35:20.187,-1.510916,-0.055761,-1.685903
2025-12-17 08:35:21.180,-1.505055,-1.900241,-1.685065
2025-12-17 08:35:22.187,-1.495008,-1.898566,-1.681716
2025-12-17 08:35:23.224,-1.496682,-1.68674,-1.648226
2025-12-17 08:35:24.303,-1.484961,-0.009712,-1.655761
2025-12-17 08:35:25.184,-1.478263,-0.0072,-1.649901
2025-12-17 08:35:26.187,-1.467378,-0.010549,-1.655761
2025-12-17 08:35:27.223,-1.46068,-0.214003,-1.64404
2025-12-17 08:35:28.186,-1.456494,-0.010549,-1.628132
2025-12-17 08:35:29.264,-1.44561,-0.014736,-1.636504
2025-12-17 08:35:30.181,-1.447284,-0.018085,-1.602177
2025-12-17 08:35:31.189,-1.435563,-0.011387,-1.621434
2025-12-17 08:35:32.186,-1.435563,-0.322847,-1.598828
2025-12-17 08:35:33.187,-1.419655,-0.011387,-1.609712
2025-12-17 08:35:34.186,-1.413794,-0.009712,-1.600502
2025-12-17 08:35:35.187,-1.40877,-0.009712,-1.594642
2025-12-17 08:35:36.186,-1.397049,-0.010549,-1.586269
2025-12-17 08:35:37.187,-1.39956,-0.009712,-1.581245
2025-12-17 08:35:38.183,-1.392862,-0.008875,-1.567849
2025-12-17 08:35:39.186,-1.386164,-0.010549,-1.561151
2025-12-17 08:35:40.221,-1.382815,-0.011387,-1.559477
2025-12-17 08:35:41.185,-1.371931,-0.017248,-1.551104
2025-12-17 08:35:42.183,-1.366907,-0.009712,-1.541057
2025-12-17 08:35:43.184,-1.362721,-0.008875,-1.547755
2025-12-17 08:35:44.223,-1.359372,-0.010549,-1.54022
2025-12-17 08:35:45.187,-1.351837,-0.011387,-1.531847
2025-12-17 08:35:46.226,-1.345976,-0.009712,-1.526824
2025-12-17 08:35:47.187,-1.344301,-0.049063,-1.519288
2025-12-17 08:35:48.187,-1.338441,-0.01641,-1.516777
2025-12-17 08:35:49.186,-1.33258,-0.009712,-1.510916
2025-12-17 08:35:50.186,-1.326719,-0.008038,-1.505055
2025-12-17 08:35:51.302,-1.319184,-0.013061,-1.499194
2025-12-17 08:35:52.187,-1.31416,-0.010549,-1.493333
2025-12-17 08:35:53.302,-1.309974,-0.009712,-1.489147
2025-12-17 08:35:54.188,-1.305788,-0.011387,-1.484123
2025-12-17 08:35:55.225,-1.303276,-0.01641,-1.4791
2025-12-17 08:35:56.180,-1.297415,-0.009712,-1.474076
2025-12-17 08:35:57.226,-1.291554,-0.009712,-1.469053
2025-12-17 08:35:58.184,-1.286531,-0.040691,-1.464029
2025-12-17 08:35:59.185,-1.283182,-0.028132,-1.459843
2025-12-17 08:36:00.187,-1.278995,-0.121068,-1.453982
2025-12-17 08:36:01.187,-1.273134,-1.898566,-1.448959
2025-12-17 08:36:02.186,-1.265599,-1.095636,-1.443935
2025-12-17 08:36:03.186,-1.263087,-0.205631,-1.438912
2025-12-17 08:36:04.186,-1.259738,-1.898566,-1.433888
2025-12-17 08:36:05.188,-1.254715,-0.014736,-1.432214
2025-12-17 08:36:06.184,-1.252203,-1.899403,-1.425515
2025-12-17 08:36:07.188,-1.248017,-1.899403,-1.419655
2025-12-17 08:36:08.224,-1.244668,-1.898566,-1.414631
2025-12-17 08:36:09.225,-1.238807,-0.009712,-1.411282
2025-12-17 08:36:10.225,-1.232946,-1.898566,-1.410445
2025-12-17 08:36:11.180,-1.227923,-1.899403,-1.404584
2025-12-17 08:36:12.184,-1.225411,-1.900241,-1.401235
2025-12-17 08:36:13.189,-1.223736,-1.899403,-1.387002
2025-12-17 08:36:14.188,-1.221224,-0.064971,-1.383653
2025-12-17 08:36:15.190,-1.215364,-0.011387,-1.383653
2025-12-17 08:36:16.185,-1.206991,-0.009712,-1.371094
2025-12-17 08:36:17.186,-1.203642,-0.0072,-1.371931
2025-12-17 08:36:18.186,-1.202805,-0.009712,-1.376954
2025-12-17 08:36:19.187,-1.197781,-0.008875,-1.363558
2025-12-17 08:36:20.186,-1.197781,-0.010549,-1.367745
2025-12-17 08:36:21.223,-1.187734,-0.012224,-1.361884
2025-12-17 08:36:22.187,-1.190246,-1.807305,-1.340952
2025-12-17 08:36:23.266,-1.174338,1.529168,-1.342627
2025-12-17 08:36:24.184,-1.179362,-0.008038,-1.351837
2025-12-17 08:36:25.225,-1.173501,-0.011387,-1.345139
2025-12-17 08:36:26.223,-1.171826,-0.008038,-1.340115
2025-12-17 08:36:27.266,-1.165128,-0.0072,-1.335092
2025-12-17 08:36:28.186,-1.159267,0.896201,-1.330068
2025-12-17 08:36:29.187,-1.160942,-0.008875,-1.328394
2025-12-17 08:36:30.187,-1.160105,-0.010549,-1.324207
2025-12-17 08:36:31.187,-1.152569,-0.009712,-1.321695
2025-12-17 08:36:32.263,-1.150895,-0.009712,-1.315835
2025-12-17 08:36:33.190,-1.14922,-0.010549,-1.313323
2025-12-17 08:36:34.307,-1.145034,-0.010549,-1.310811
2025-12-17 08:36:35.187,-1.142522,-0.011387,-1.307462
2025-12-17 08:36:36.188,-1.138336,-0.011387,-1.303276
2025-12-17 08:36:37.227,-1.134987,-1.900241,-1.296578
2025-12-17 08:36:38.187,-1.128289,-0.009712,-1.297415
2025-12-17 08:36:39.184,-1.128289,-0.009712,-1.29574
2025-12-17 08:36:40.187,-1.126614,-0.010549,-1.291554
2025-12-17 08:36:41.186,-1.121591,-0.009712,-1.28988
2025-12-17 08:36:42.228,-1.119916,-0.012224,-1.284856
2025-12-17 08:36:43.185,-1.111544,-0.010549,-1.283182
2025-12-17 08:36:44.224,-1.114893,-0.011387,-1.276484
2025-12-17 08:36:45.185,-1.110706,-0.009712,-1.273972
2025-12-17 08:36:46.187,-1.108195,-0.011387,-1.272297
2025-12-17 08:36:47.343,-1.104008,-0.010549,-1.269785
2025-12-17 08:36:48.224,-1.101497,-0.011387,-1.265599
2025-12-17 08:36:49.223,-1.099822,-0.012224,-1.261413
2025-12-17 08:36:50.188,-1.096473,-0.013061,-1.258901
2025-12-17 08:36:51.187,-1.093961,-0.012224,-1.253878
2025-12-17 08:36:52.180,-1.090612,-0.012224,-1.251366
2025-12-17 08:36:53.188,-1.0881,-0.010549,-1.248854
2025-12-17 08:36:54.188,-1.084751,-0.011387,-1.248017
2025-12-17 08:36:55.226,-1.08224,-0.009712,-1.24383
2025-12-17 08:36:56.263,-1.078891,-0.010549,-1.241319
2025-12-17 08:36:57.187,-1.078891,-0.011387,-1.237132
2025-12-17 08:36:58.223,-1.074704,-0.009712,-1.232946
2025-12-17 08:36:59.188,-1.071355,-0.009712,-1.232946
2025-12-17 08:37:00.224,-1.068844,-0.012224,-1.22876
2025-12-17 08:37:01.188,-1.066332,-0.009712,-1.226248
2025-12-17 08:37:02.222,-1.06382,-0.011387,-1.222899
2025-12-17 08:37:03.187,-1.062983,-0.012224,-1.222062
2025-12-17 08:37:04.303,-1.058796,-0.010549,-1.217875
2025-12-17 08:37:05.186,-1.057122,-1.899403,-1.215364
2025-12-17 08:37:06.266,-1.055447,-1.898566,-1.211177
2025-12-17 08:37:07.186,-1.052098,-1.897729,-1.208666
2025-12-17 08:37:08.189,-1.048749,-1.899403,-1.207828
2025-12-17 08:37:09.186,-1.048749,-1.899403,-1.202805
2025-12-17 08:37:10.188,-1.043726,-1.898566,-1.199456
2025-12-17 08:37:11.304,-1.041214,-1.899403,-1.194432
2025-12-17 08:37:12.302,-1.037865,-0.009712,-1.196107
