Timestamp,Channel1,Channel2,Channel3
2026-01-21 08:45:49.521,-0.901057,-0.294882,-0.479079
2026-01-21 08:45:50.492,-0.901894,-0.294045,-0.477405
2026-01-21 08:45:51.557,-0.902732,-0.294045,-0.479079
2026-01-21 08:45:52.483,-0.902732,-0.294882,-0.476567
2026-01-21 08:45:53.556,-0.901894,-0.294882,-0.478242
2026-01-21 08:45:54.523,-0.902732,-0.294882,-0.477405
2026-01-21 08:45:55.525,-0.902732,-0.294882,-0.476567
2026-01-21 08:45:56.524,-0.901894,-0.294045,-0.478242
2026-01-21 08:45:57.485,-0.902732,-0.29572,-0.477405
2026-01-21 08:45:58.530,-0.903569,-0.29572,-0.478242
2026-01-21 08:45:59.483,-0.902732,-0.294882,-0.479079
2026-01-21 08:46:00.489,-0.903569,-0.294882,-0.479079
2026-01-21 08:46:01.529,-0.901057,-0.294045,-0.479916
2026-01-21 08:46:02.492,-0.902732,-0.294045,-0.478242
2026-01-21 08:46:03.483,-0.902732,-0.294882,-0.478242
2026-01-21 08:46:04.490,-0.903569,-0.29572,-0.478242
2026-01-21 08:46:05.490,-0.905243,-0.29572,-0.478242
2026-01-21 08:46:06.527,-0.903569,-0.296557,-0.479079
2026-01-21 08:46:07.522,-0.902732,-0.296557,-0.479079
2026-01-21 08:46:08.489,-0.903569,-0.296557,-0.479079
2026-01-21 08:46:09.484,-0.902732,-0.296557,-0.478242
2026-01-21 08:46:10.528,-0.901894,-0.294882,-0.478242
2026-01-21 08:46:11.492,-0.902732,-0.294882,-0.477405
2026-01-21 08:46:12.528,-0.902732,-0.294882,-0.478242
2026-01-21 08:46:13.483,-0.902732,-0.294882,-0.478242
2026-01-21 08:46:14.490,-0.902732,-0.294045,-0.479079
2026-01-21 08:46:15.526,-0.901894,-0.294882,-0.477405
2026-01-21 08:46:16.523,-0.901894,-0.293208,-0.477405
2026-01-21 08:46:17.522,-0.903569,-0.294045,-0.477405
2026-01-21 08:46:18.522,-0.901894,-0.29572,-0.479079
2026-01-21 08:46:19.482,-0.901057,-0.297394,-0.477405
2026-01-21 08:46:20.484,-0.902732,-0.29572,-0.478242
2026-01-21 08:46:21.523,-0.902732,-0.294882,-0.477405
2026-01-21 08:46:22.486,-0.904406,-0.294045,-0.477405
